dt,absolute_humidity,accxnegmax,accxposmax,accynegmax,accyposmax,accznegmax,acczposmax,batt,co2,dewpoint,humidity,laeqx,lafmax,lafmin,light,pm10p0,pm1p0,pm2p5,pm4p0,pressure,rsrp,shock,snr,temperature,tvoc,uptime
2024-11-29 17:08:55.891Z,7.812312012583729,,,,,,,60,1073,7.525086,58.078800201416016,44.505611419677734,54.426998138427734,37.01286697387695,,,,,,1008.6669921875,-86.0,,-2.0,15.751948356628418,1,3463930
2024-11-29 17:18:55.810Z,7.742561320112254,,,,,,,60,1061,7.3841267,58.136783599853516,43.88825607299805,54.65157699584961,37.06886672973633,,,,,,1008.4572143554688,-86.0,,-3.0,15.585780143737793,0,3464530
2024-11-29 17:28:55.907Z,7.633291642421112,,,,,,,60,1037,7.163748,58.066593170166016,44.6474723815918,56.166439056396484,37.355289459228516,,,,,,1008.0711059570312,-87.0,,-3.0,15.369257926940918,2,3465130
2024-11-29 17:38:56.857Z,7.566550794270871,,,,,,,60,1012,7.024417,58.22528839111328,44.39474868774414,54.152774810791016,37.65110397338867,,,,,,1008.1492919921875,-86.0,,-3.0,15.177912712097168,0,3465730
2024-11-29 17:48:56.211Z,7.514743375612927,,,,,,,60,995,6.9145465,58.40839385986328,44.36399459838867,60.183780670166016,37.07535934448242,,66.60050964355469,8.64881706237793,34.83902359008789,55.32937240600586,1008.2544555664062,-87.0,,-3.0,15.011744499206543,0,3466330
2024-11-29 17:58:55.741Z,7.476610758450519,,,,,,,60,981,6.833079,58.55488204956055,42.40450668334961,54.9536247253418,35.49680709838867,,,,,,1008.352783203125,-89.0,,-4.0,14.885859489440918,1,3466930
2024-11-29 18:08:55.654Z,7.386993753109124,,,,,,,60,978,6.645812,58.56098556518555,41.5708122253418,45.83309555053711,35.38674545288086,,,,,,1008.3131103515625,-88.0,,-5.0,14.684443473815918,0,3467530
2024-11-29 18:18:55.651Z,7.303346381596355,,,,,,,60,970,6.470017,58.51826095581055,41.90376663208008,52.687191009521484,34.85346603393555,,,,,,1008.3058471679688,-89.0,,-4.0,14.508204460144043,2,3468130
2024-11-29 18:28:55.417Z,7.22848848684589,,,,,,,60,966,6.307852,58.68305587768555,41.723575592041016,50.4913215637207,35.2352409362793,,,,,,1008.1864013671875,-87.0,,-4.0,14.291682243347168,5,3468730
2024-11-29 18:38:55.412Z,7.167316712741031,,,,,,,60,960,6.173779,58.84785461425781,41.71792984008789,49.0761833190918,35.27382278442383,,,,,,1008.505859375,-88.0,,-5.0,14.105372428894043,3,3469330
2024-11-29 18:48:55.908Z,7.125296716932765,,,,,,,60,955,6.07686,59.22322463989258,41.8260612487793,47.69010543823242,34.896053314208984,,7.110368728637695,5.143936634063721,6.186708927154541,6.782591819763184,1008.6781005859375,-89.0,,-3.0,13.903956413269043,0,3469930
2024-11-29 18:58:56.387Z,7.104491553257055,,,,,,,60,961,6.025415,59.61385726928711,41.73779296875,46.20479202270508,35.11921310424805,,,,,,1008.8353881835938,-89.0,,-5.0,13.747858047485352,0,3470530
2024-11-29 19:08:55.251Z,7.080796582909745,,,,,,,60,971,5.9670744,60.038055419921875,41.60072708129883,46.813777923583984,34.91877365112305,,,,,,1008.8931884765625,-89.0,,-5.0,13.576655387878418,6,3471130
2024-11-29 19:18:56.459Z,7.021484701906897,,,,,,,60,976,5.835761,60.14181900024414,41.81169509887695,54.10222244262695,34.9017448425293,,,,,,1009.0877685546875,-90.0,,-7.0,13.410487174987793,2,3471730
2024-11-29 19:28:55.431Z,6.993696803386725,,,,,,,60,979,5.769653,60.459205627441406,41.68703842163086,57.61240768432617,34.63541030883789,,,,,,1009.1480712890625,-89.0,,-4.0,13.259425163269043,1,3472330
